,,,,,,,,, ,,,,,,,,,,0.11,1.02,-0.08,7.08,29.42,-3.85,56.09,-30.53,4.87,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.13,0.94,-0.04,-0.12,24.05,-3.36,56.76,-30.36,7.46,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.15,0.95,-0.07,0.73,16.85,-1.95,56.92,-29.68,9.72,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.18,1.03,-0.15,-5.49,-20.57,5.43,56.81,-30.19,10.4,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,1.0,0.08,0.73,-12.57,-0.24,56.03,-29.59,9.29,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.14,0.99,-0.08,-1.22,2.26,-1.95,56.14,-29.87,8.78,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.18,0.97,-0.17,-10.56,-14.34,-1.22,56.3,-29.86,9.88,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.16,1.08,-0.2,5.74,-31.74,0.06,56.3,-29.6,7.8,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.93,0.03,-14.1,-24.48,8.06,56.34,-30.69,5.59,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.98,-0.06,6.16,-1.16,11.11,54.5,-31.74,6.37,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.01,1.02,0.05,4.52,-17.52,9.03,52.31,-33.04,4.54,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.04,1.04,-0.03,25.15,-7.75,15.01,51.75,-33.48,2.66,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,0.93,0.04,18.8,2.32,15.75,51.32,-33.44,2.7,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,1.01,-0.19,9.64,23.32,-2.2,50.67,-33.37,2.71,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.03,0.97,0.13,1.77,14.71,8.36,51.39,-33.52,2.11,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.96,0.27,-3.05,40.47,4.21,51.45,-33.83,4.1,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.94,0.02,1.77,24.23,0.61,50.84,-33.12,6.74,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.03,1.06,0.07,-53.28,41.02,-11.54,52.36,-33.52,7.53,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.03,1.0,0.0,9.77,23.13,7.51,52.08,-33.46,14.64,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.09,0.78,0.01,-0.31,35.52,5.37,52.26,-33.2,14.58,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,1.08,0.08,20.08,42.18,3.36,51.07,-34.38,14.84,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,0.99,0.09,-8.73,38.21,-48.58,52.33,-32.47,17.7,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.12,0.95,0.11,43.27,68.05,33.45,52.93,-31.92,19.42,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.92,0.24,2.14,45.59,14.71,48.9,-34.8,16.82,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,1.02,0.08,-31.31,59.45,24.11,45.08,-34.74,22.89,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.99,0.0,-6.77,17.88,5.43,41.77,-33.35,29.74,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.96,0.03,1.83,17.27,-1.1,40.59,-32.39,31.08,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,1.13,0.07,14.1,32.9,-18.55,39.17,-32.56,31.08,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.15,0.89,0.15,16.17,48.65,-9.34,39.79,-33.96,27.66,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.15,1.0,-0.05,-15.32,51.03,-4.76,37.81,-33.98,29.53,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.18,0.93,0.24,15.5,36.93,51.94,33.89,-34.3,29.69,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.97,0.13,16.85,-11.05,14.77,30.16,-33.97,28.11,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.85,0.18,-3.42,18.86,-3.78,28.48,-34.09,27.34,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.68,0.21,-1.65,12.45,-6.77,27.1,-34.57,27.72,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.88,0.01,-10.99,10.44,7.14,27.59,-34.16,27.67,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.15,1.02,0.03,-4.7,18.92,-5.98,25.74,-32.91,29.43,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.91,-0.08,-3.54,12.7,3.91,24.26,-32.43,28.89,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.04,0.95,-0.13,-2.26,4.09,2.75,23.07,-31.97,28.41,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.07,1.06,-0.17,0.18,-21.18,3.48,24.17,-32.12,29.74,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,1.0,-0.09,-16.6,-36.62,1.34,24.57,-31.6,32.54,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.96,-0.04,-8.91,-39.73,1.59,28.47,-30.33,33.96,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.1,0.97,0.02,-6.47,-43.46,0.67,31.67,-30.05,35.96,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.15,0.96,0.03,8.36,-19.47,-1.71,34.19,-29.35,36.05,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.16,1.06,0.03,5.37,20.69,-4.03,34.31,-29.93,35.46,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.1,0.94,-0.03,9.22,38.57,-5.74,32.69,-31.16,34.62,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.99,-0.08,7.39,45.17,2.75,29.11,-31.6,33.69,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,1.04,-0.15,6.65,32.9,1.53,25.87,-31.49,33.04,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.93,-0.19,9.52,16.6,6.65,24.38,-31.95,30.24,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.09,1.0,-0.24,2.08,-38.51,10.19,24.34,-31.79,30.43,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.05,1.02,-0.08,-7.45,-70.74,5.68,26.32,-31.41,31.75,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.03,0.98,0.01,-2.99,-62.38,1.04,31.07,-31.35,33.67,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,1.01,0.05,3.72,-47.24,-1.65,36.93,-30.76,33.58,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.01,1.02,0.01,7.57,-32.96,9.28,39.26,-31.32,31.68,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,1.03,-0.02,7.93,-52.0,-6.29,41.28,-33.07,29.16,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.1,1.01,0.04,10.19,-45.53,-22.16,45.32,-33.79,27.17,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.19,0.91,0.11,-0.92,-29.48,-12.33,48.96,-33.41,25.32,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.18,0.93,0.09,-0.79,-19.53,-4.64,51.35,-32.43,23.77,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.17,0.97,0.06,3.91,-16.66,1.34,52.03,-32.57,23.13,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.18,0.96,0.14,5.55,-7.26,-0.31,52.04,-32.37,21.52,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.17,0.95,0.16,-1.22,13.37,7.32,51.57,-32.9,23.16,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.13,0.99,0.08,1.46,28.87,8.06,50.01,-33.3,24.05,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.1,0.94,0.11,16.78,34.18,3.48,48.77,-33.94,25.31,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,1.0,0.05,1.04,36.07,14.77,45.9,-35.19,24.91,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.98,0.09,0.73,39.31,5.68,42.77,-34.56,26.28,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,1.0,0.1,0.79,38.51,1.89,40.16,-34.23,28.63,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.98,0.07,6.1,45.41,6.23,37.27,-34.59,28.19,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.01,0.99,0.02,10.74,45.17,10.68,33.24,-33.69,28.92,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.04,0.99,0.04,7.45,33.87,11.78,29.59,-34.56,27.36,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,1.0,0.12,3.72,22.4,8.61,27.03,-34.13,26.43,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.05,1.01,0.07,3.6,22.77,7.93,24.61,-33.62,25.95,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.08,1.0,0.03,2.99,5.92,4.27,23.06,-33.51,25.68,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.08,0.98,0.05,-0.18,-16.11,-1.16,22.96,-33.61,24.57,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.04,1.0,0.11,-1.95,-28.08,-3.3,24.37,-33.48,25.6,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.04,0.97,0.13,-1.04,-24.9,-3.85,27.19,-34.25,27.42,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.05,0.99,0.05,-1.77,-23.56,-1.46,28.31,-34.5,27.75,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.06,1.03,0.08,-4.94,-39.06,-10.19,30.51,-33.75,28.03,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.94,0.05,-3.66,-33.57,-4.21,33.63,-33.65,29.36,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,0.98,0.02,1.71,-36.62,-4.88,37.59,-33.13,29.98,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,0.97,0.04,5.68,-42.05,-0.37,40.78,-34.19,28.19,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.96,0.06,4.03,-39.55,-3.17,42.53,-35.25,25.56,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.99,0.1,2.14,-34.91,-2.69,44.76,-35.38,24.74,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,1.0,0.08,5.25,-27.53,-5.98,46.8,-35.75,23.36,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.99,0.09,6.47,-21.97,-6.04,47.8,-35.69,22.89,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.98,0.07,2.93,-20.57,-3.54,49.19,-35.17,21.07,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.97,0.09,2.62,-23.25,0.67,50.18,-34.92,19.93,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.08,0.99,0.17,-2.62,-11.17,-1.04,50.74,-34.99,19.6,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.97,0.12,2.87,-4.33,-1.28,50.9,-34.29,17.65,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.08,0.99,0.12,2.08,0.37,0.98,51.09,-33.83,18.29,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.96,0.11,3.66,1.1,0.18,51.03,-34.8,18.14,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,0.97,0.1,2.93,6.84,2.32,50.68,-34.38,18.82,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.08,0.96,0.17,12.94,9.28,-2.2,50.76,-35.53,19.78,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.08,0.93,0.22,6.04,21.42,1.34,50.7,-35.44,17.94,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.93,0.22,6.53,40.1,12.27,49.15,-36.49,19.91,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,1.0,0.14,11.35,34.91,11.84,46.73,-37.13,19.53,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,1.0,0.14,4.21,23.86,10.07,44.91,-37.4,19.45,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,0.96,0.19,-2.5,18.92,11.23,43.86,-38.13,21.2,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.96,0.21,5.43,21.18,6.96,42.59,-37.16,21.2,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.95,0.21,0.98,25.76,5.8,40.84,-36.93,23.22,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.87,0.22,8.67,32.71,3.42,38.85,-36.74,22.97,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.92,0.23,12.57,39.86,7.81,35.75,-36.29,23.05,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.03,0.98,0.14,-0.67,37.6,14.04,32.57,-36.21,22.85,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.12,0.94,0.15,4.76,23.44,28.63,28.65,-35.36,22.8,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.13,1.06,0.19,-29.48,39.31,21.3,24.51,-34.03,25.79,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.17,0.97,0.0,-25.51,31.56,-16.48,23.1,-32.84,26.55,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,0.99,0.06,-26.0,-3.05,-12.15,24.26,-31.32,28.6,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,0.98,0.04,-22.16,-7.87,-4.09,25.18,-30.64,32.04,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,0.99,-0.03,-12.57,-3.54,-5.25,27.17,-30.33,31.98,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.98,0.0,-13.98,-3.85,-0.49,28.17,-30.9,31.64,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.15,1.23,-0.09,45.59,-15.01,0.98,28.43,-30.92,33.02,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.99,-0.1,3.66,-27.77,2.26,29.31,-30.49,31.77,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,1.01,-0.05,3.91,-5.74,2.44,30.54,-30.43,32.2,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.01,0.83,-0.18,-3.85,-95.28,-1.1,31.31,-31.19,30.99,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.97,0.04,8.3,-17.88,0.85,32.59,-30.16,32.17,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.99,0.02,6.53,-6.71,-1.22,33.87,-30.43,31.1,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,0.98,0.07,13.92,1.53,-1.22,34.69,-31.46,29.91,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.96,0.09,8.48,3.05,1.16,35.11,-31.68,29.0,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.94,0.11,21.42,0.43,7.08,31.97,-32.75,27.25,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.93,0.16,-1.4,9.77,0.79,32.48,-32.98,26.2,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,0.99,0.11,0.24,9.09,3.36,32.18,-33.3,26.66,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,1.0,0.18,3.54,21.79,8.42,31.36,-33.36,27.31,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.98,0.04,0.61,4.82,-2.99,29.25,-32.95,27.77,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.99,0.05,-3.36,-15.5,1.28,30.27,-33.13,26.99,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.99,0.09,-3.3,-31.56,-4.7,31.81,-32.71,28.63,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,1.0,0.06,-5.55,-32.59,-1.65,33.69,-31.91,28.74,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.99,0.07,4.27,-31.92,-3.48,35.89,-31.16,28.17,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,0.99,0.07,3.91,-35.83,-2.44,37.49,-32.75,27.04,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.96,0.06,1.53,-34.48,-9.58,40.31,-37.02,29.64,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.96,0.06,-3.97,-42.66,-8.67,43.02,-25.9,25.85,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,1.0,0.12,-7.26,-44.07,-9.46,48.3,-30.21,18.59,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.99,0.06,0.37,-47.3,-8.61,49.77,-34.38,15.08,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.08,0.99,0.08,6.23,-47.85,-10.93,50.44,-35.22,12.79,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.95,0.1,0.85,-50.9,-1.46,50.85,-35.14,14.66,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.9,0.24,2.99,-39.67,-1.22,46.55,-39.06,12.81,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,1.01,0.17,-1.4,-34.36,4.76,47.78,-37.96,14.48,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.95,0.14,-3.17,-31.25,0.55,50.1,-34.9,12.27,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,1.0,0.22,1.59,-10.74,-2.38,51.64,-33.94,11.61,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.99,0.18,2.75,15.56,-1.4,52.54,-34.14,11.89,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,0.95,0.12,4.52,22.95,-4.03,51.82,-34.97,14.14,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,0.99,0.12,3.85,17.52,2.5,50.44,-36.71,15.27,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,0.98,0.12,4.88,19.84,4.88,47.69,-39.0,16.26,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,0.99,0.13,-3.36,26.37,4.46,43.7,-41.52,14.36,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,0.99,0.12,0.31,27.47,3.54,44.67,-38.29,9.86,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,0.94,0.14,-1.34,31.74,5.8,48.62,-35.18,13.54,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.96,0.11,7.51,36.38,5.55,49.05,-36.49,14.67,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.96,0.11,3.54,41.2,10.19,47.08,-36.06,14.73,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.99,0.11,5.13,40.77,5.37,49.62,-31.21,16.17,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.97,0.11,4.76,42.6,8.54,44.87,-29.37,23.13,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,1.0,0.08,6.35,38.45,8.36,37.78,-32.87,29.2,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,0.98,0.06,-12.57,40.34,5.62,36.63,-31.05,24.39,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.01,1.0,0.1,-0.61,33.08,4.58,36.1,-30.9,28.52,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,1.0,0.06,5.13,34.42,-1.34,34.06,-32.18,28.3,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.97,-0.05,-4.39,11.41,0.0,32.6,-33.44,29.37,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,1.02,-0.11,-1.16,-32.78,-10.38,33.47,-32.89,28.42,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.98,0.05,7.63,-64.45,-7.51,37.32,-31.46,26.64,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,-0.02,1.0,0.08,5.98,-68.73,-2.32,34.38,-33.36,28.87,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.0,0.98,0.17,0.24,-61.34,-8.36,48.29,-31.05,20.64,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.97,0.14,-3.91,-47.0,-5.37,49.84,-33.22,12.24,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,1.0,0.05,-4.21,-39.31,-2.44,47.19,-36.74,14.06,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.96,0.13,1.28,-49.44,-1.16,47.42,-37.17,10.58,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.93,0.29,3.23,-28.08,-3.3,42.27,-43.79,9.34,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,1.01,0.25,0.49,19.1,0.37,42.27,-45.35,9.53,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.02,0.93,0.09,-4.39,33.87,6.9,45.67,-40.72,7.71,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.03,1.02,0.05,-1.34,34.18,7.02,46.79,-35.31,16.08,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.01,0.97,0.06,4.21,31.68,-1.46,44.81,-36.91,15.64,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.04,0.99,0.12,10.01,36.93,-1.04,47.2,-35.72,12.55,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.99,0.12,1.59,44.62,-0.43,50.84,-29.82,17.98,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.06,0.99,0.04,8.36,42.11,-2.26,44.38,-32.74,28.42,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.95,0.1,8.61,38.27,7.32,35.51,-37.96,28.26,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.1,1.02,0.08,10.56,36.56,1.95,36.66,-35.13,22.11,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.08,0.96,0.1,7.57,34.18,4.15,39.23,-33.12,24.45,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.11,0.99,0.01,3.3,19.53,3.66,36.44,-34.03,25.56,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.11,1.04,-0.08,0.31,-17.76,-6.65,36.1,-33.75,27.45,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.95,0.03,-7.51,-54.81,-11.35,38.88,-34.2,24.99,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.05,0.96,0.1,-3.48,-75.2,-5.07,39.47,-39.27,26.26,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.1,1.0,0.22,3.85,-64.15,-11.11,49.61,-32.5,24.72,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.9,0.17,-2.62,-54.08,-4.82,52.95,-31.35,15.26,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.11,1.02,0.1,-7.63,-45.65,-0.61,50.79,-35.44,10.18,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,1.0,0.11,-1.59,-55.36,-6.23,51.43,-36.99,11.55,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.07,0.97,0.25,-6.23,-43.64,-4.21,51.83,-41.72,11.27,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.1,0.93,0.19,-1.77,-17.7,-7.32,55.36,-36.49,12.24,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.12,0.96,0.12,-3.42,-12.27,-5.98,57.06,-33.35,12.13,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.13,0.93,0.14,6.23,-13.55,-2.99,57.92,-31.69,11.82,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.18,0.98,0.23,10.56,-3.85,-3.23,58.24,-30.51,9.01,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,0.22,0.99,0.26,23.74,7.57,-11.41,58.33,-29.28,8.12,,,,,,,,,,,,,,,,,
