-0.87,-0.24,-1.65,-4.33,82.03,-3.42,38.78,-43.55,56.35,prone
,,,,,,,,,
-0.95,0,-1.58,-58.53,-112.92,82.7,36.91,-43.68,43.2,prone
,,,,,,,,,
-0.06,-0.59,-0.39,9.95,-91.19,-29.36,43.91,-43.07,20.13,prone
,,,,,,,,,
0.39,-0.44,-0.66,13.06,-75.01,-72.51,42.33,-43.15,17.97,prone
,,,,,,,,,
0.69,-0.5,-0.33,-22.09,35.89,46.39,43.13,-39.71,11.73,prone
,,,,,,,,,
0.41,-0.46,-0.55,-12.63,120.61,13.92,41.72,-42.13,17.6,prone
,,,,,,,,,
-0.38,-0.21,-0.96,25.88,24.48,83.74,37.9,-42.66,31.6,prone
,,,,,,,,,
-0.82,-0.36,-1.19,58.84,132.26,-47.24,42.16,-42.13,43.86,prone
,,,,,,,,,
-0.58,-0.29,-0.98,13.31,-51.15,-15.44,44.57,-41.13,54.16,prone
,,,,,,,,,
-0.8,-0.27,-1.08,24.17,-149.78,-45.47,34.99,-42.66,46.62,prone
,,,,,,,,,
-0.25,-0.21,-0.71,40.34,-46.26,-61.4,34.29,-45.07,35.97,prone
,,,,,,,,,
0.17,-0.3,-0.92,-14.59,-57.68,-5.86,32.28,-45.32,30.41,prone
,,,,,,,,,
0.55,-0.55,-0.48,3.72,-17.7,-62.13,36.38,-41.2,22.67,prone
,,,,,,,,,
0.39,-0.83,-0.88,-53.34,67.44,15.93,32.19,-39.14,25.99,prone
,,,,,,,,,
-0.21,-0.28,-0.77,2.44,100.77,-28.99,40.56,-42.7,27.82,prone
,,,,,,,,,
-0.74,-0.37,-1.01,18.74,132.39,-37.9,43.47,-38.73,33.29,prone
,,,,,,,,,
-0.69,-0.13,-1.27,14.53,-46.2,6.53,39.65,-38.01,46.37,prone
,,,,,,,,,
-0.58,-0.34,-0.79,30.76,-116.88,-25.57,34.11,-38.49,37.37,prone
,,,,,,,,,
0,-0.57,-0.65,-16.11,-88.75,-86.49,30.46,-35.99,25.7,prone
,,,,,,,,,
0.47,-0.58,-0.5,-16.72,-19.84,12.08,33.52,-34.68,18.1,prone
,,,,,,,,,
0.52,-0.67,-0.44,25.76,-10.38,-26.67,34.59,-34.7,17.29,prone
,,,,,,,,,
0.18,-0.21,-0.45,39.73,28.14,231.32,35.74,-32.8,17.15,prone
,,,,,,,,,
-0.54,-0.79,-0.99,59.75,30.46,-81.05,36.01,-37.26,29.63,prone
,,,,,,,,,
-0.96,-0.23,-1.56,-36.93,132.63,31.68,36.27,-43.25,42.1,prone
,,,,,,,,,
-0.7,-0.12,-0.78,1.16,-4.09,-26.43,35.3,-43.58,38.44,prone
,,,,,,,,,
-0.57,-0.25,-0.66,-18.8,-127.81,-64.45,29.61,-39.89,32.96,prone
,,,,,,,,,
0.16,-0.52,-0.4,-27.34,-134.77,-33.51,31.34,-33.69,20.64,prone
,,,,,,,,,
0.35,-1.03,-0.57,-16.97,-72.88,-112.98,29.15,-29.43,15.71,prone
,,,,,,,,,
0.28,-0.64,-0.62,-12.02,111.21,-1.04,29.38,-28.96,14.25,prone
,,,,,,,,,
-0.4,-0.14,-0.67,-7.75,150.45,83.31,28.85,-31.34,21.81,prone
,,,,,,,,,
-0.42,-0.28,-0.41,-6.65,41.38,5.31,31.96,-30.66,26.59,prone
,,,,,,,,,
-1.05,-0.34,-1.51,-16.85,90.94,17.58,24.99,-28.55,39.05,prone
,,,,,,,,,
-0.95,-0.26,-1.13,-7.69,-50.54,-1.16,24.61,-28.54,33.44,prone
,,,,,,,,,
-0.34,-0.55,-0.62,-14.95,-159.24,-48.83,22.19,-29.26,25.89,prone
,,,,,,,,,
0.34,-0.91,-0.35,-35.95,-39.86,-60.06,26.2,-26.84,14.33,prone
,,,,,,,,,
0.42,-0.79,-0.41,0.12,34.91,69.58,25.46,-25.43,11.25,prone
,,,,,,,,,
-0.17,-0.96,-0.49,-29.11,141.3,81.42,21.96,-25,17.92,prone
,,,,,,,,,
-0.42,-0.58,-0.53,41.75,-53.77,-43.09,22.56,-24.33,23.23,prone
,,,,,,,,,
-0.82,-0.34,-1.28,49.8,69.21,3.11,25.11,-25.23,28.16,prone
,,,,,,,,,
-0.92,-0.18,-1.2,-30.33,42.05,1.95,26.42,-27.71,30.46,prone
,,,,,,,,,
-0.51,-0.08,-0.55,-30.52,-144.04,-56.21,22.89,-27.81,26.01,prone
,,,,,,,,,
0.08,-0.93,-0.35,-20.51,-137.82,-92.83,16.25,-22.55,13.99,prone
,,,,,,,,,
-0.04,-1.12,-0.55,-10.38,22.09,5.37,10.42,-21.26,13.17,prone
,,,,,,,,,
-0.03,-1.04,-0.47,63.96,33.94,88.87,15.42,-24.96,16.86,prone
,,,,,,,,,
-0.56,0.05,-1.18,12.51,142.7,240.54,27.51,-33.98,28.36,prone
,,,,,,,,,
-0.59,0.05,-1.11,46.75,29.97,104.68,35.44,-45.54,36.3,prone
,,,,,,,,,
-0.47,0.48,-0.96,-26.67,-50.11,-95.46,36.76,-50.43,38.57,prone
,,,,,,,,,
-0.74,-1.14,-0.79,-0.85,-90.58,-291.75,17.25,-28.7,31.19,prone
,,,,,,,,,
-0.91,-0.55,-0.81,-5.31,27.83,372.74,27.71,-33.75,32.98,prone
,,,,,,,,,
-0.3,1.74,-0.99,37.78,19.78,212.22,34.55,-73.9,43.79,prone
,,,,,,,,,
-0.56,0.25,-0.96,12.33,15.14,-290.22,34.53,-63.93,43.57,prone
,,,,,,,,,
-1.24,-1.31,-0.31,11.23,-216.8,459.9,12.76,-38.27,36.12,prone
,,,,,,,,,
-1.16,2.06,-2.08,-50.48,79.41,231.99,10.89,-74.23,54.19,prone
,,,,,,,,,
-1.61,-1.19,-0.99,-27.4,80.99,-605.1,22.13,-50.2,41.22,prone
,,,,,,,,,
-0.98,0.22,-0.41,-53.1,72.75,582.95,37.52,-59.69,41.19,prone
,,,,,,,,,
-0.82,1.05,-1,19.29,-133.67,-278.26,12.4,-71.06,52.17,prone
,,,,,,,,,
-1.46,-1.62,-0.97,-49.5,-62.01,-463.13,22.73,-47.11,39.71,prone
,,,,,,,,,
-1.35,0.62,-0.84,-81.85,278.63,621.4,36.33,-51.34,40.14,prone
,,,,,,,,,
-0.71,0.37,-0.67,54.57,-102.11,-381.59,17.57,-64.49,50.61,prone
,,,,,,,,,
-1.2,-2.08,-1.18,3.36,-129.64,-213.81,15.7,-44.78,39.37,prone
,,,,,,,,,
-1.63,1.76,-1.19,-48.89,223.51,597.05,19.45,-75.7,52.69,prone
,,,,,,,,,
-0.96,-0.41,-0.65,18.19,20.26,-521.42,28.94,-65.88,45.9,prone
,,,,,,,,,
-0.78,-0.57,-0.52,11.05,-157.23,375.06,24.05,-49.77,41.98,prone
,,,,,,,,,
-0.78,1.71,-1.47,-34.85,112.43,185.79,16.14,-78.88,51.09,prone
,,,,,,,,,
-0.52,-0.17,-0.84,-36.74,26.43,-253.91,27.28,-70.86,46.22,prone
,,,,,,,,,
-1.09,-1.93,-0.98,17.27,-133.24,-34.18,14.51,-46.94,40.19,prone
,,,,,,,,,
-1.46,1.52,-1.15,2.44,168.33,505.13,10.14,-75.16,54.3,prone
,,,,,,,,,
-0.97,0.21,-0.78,-18.13,-46.69,-363.65,18.09,-71.96,51.21,prone
,,,,,,,,,
-2.21,-2.02,-1.02,-45.72,-14.1,-601.2,12.78,-44.52,37.73,prone
,,,,,,,,,
-1.84,0.74,-0.54,-35.71,217.96,700.44,34.5,-58.11,44.26,prone
,,,,,,,,,
-1.04,1,-0.98,-0.31,-148.93,-318.12,-1.05,-66.66,52.45,prone
,,,,,,,,,
-1.63,-1.18,-0.84,-25.82,-83.8,-484.37,20.61,-50.54,42.1,prone
,,,,,,,,,
-1.14,0.09,-0.55,-73.36,136.66,566.35,25.79,-44.42,37.59,prone
,,,,,,,,,
-0.47,1.41,-1.13,8.73,-29.72,-19.04,16.66,-68.65,53.25,prone
,,,,,,,,,
-0.71,-0.06,-0.73,8.85,-22.46,-319.09,26.92,-56.95,43.74,prone
,,,,,,,,,
-1.07,-1.25,-0.72,-11.84,-125.61,342.41,13.28,-46.29,40.27,prone
,,,,,,,,,
-0.53,1.36,-1.33,17.21,0.73,170.84,18.97,-68.42,51.76,prone
,,,,,,,,,
-0.4,0.31,-0.79,-6.16,-29.11,-209.41,25.22,-68.33,48.28,prone
,,,,,,,,,
-1.23,-1.55,-1.15,11.66,-3.97,-304.08,19.9,-50.62,40.77,prone
,,,,,,,,,
-0.78,0.82,-1.03,0.43,70.31,417.42,24.1,-66.04,50.32,prone
,,,,,,,,,
-0.19,0.64,-0.87,2.01,6.41,-104.31,24.58,-71.39,50.46,prone
,,,,,,,,,
-0.49,0.06,-0.88,-27.04,-5.37,-188.17,26.25,-57.36,45.35,prone
,,,,,,,,,
-0.99,-1.45,-0.99,0.31,-103.7,220.46,14.59,-48.71,40.75,prone
,,,,,,,,,
-0.42,1.23,-1.17,21.73,24.54,207.28,22,-70.76,51.65,prone
,,,,,,,,,
-0.28,0.52,-0.99,-24.96,-0.79,-72.81,21.83,-72.2,51.32,prone
,,,,,,,,,
-0.75,-0.22,-0.91,-8.61,15.38,-227.97,23.68,-59.68,46.12,prone
,,,,,,,,,
-0.78,-0.57,-0.62,-4.58,-85.21,325.81,25.67,-55.88,44.27,prone
,,,,,,,,,
-0.39,1,-1.2,6.71,5.62,50.11,16.63,-72.38,54.43,prone
,,,,,,,,,
-0.35,0.4,-0.89,-19.65,-20.94,-128.6,22.92,-67.91,50.48,prone
,,,,,,,,,
-1.21,-0.66,-0.98,15.75,17.27,-417.66,21.04,-52.86,40.7,prone
,,,,,,,,,
-0.96,-0.06,-0.47,-42.91,9.7,506.96,27.21,-51.16,40.01,prone
,,,,,,,,,
-0.36,1.27,-1.08,7.2,-25.88,20.26,16.47,-73.96,53.33,prone
,,,,,,,,,
-0.45,0.15,-0.83,-21.91,-11.96,-202.09,25.63,-62.22,47.69,prone
,,,,,,,,,
-1.39,-1.54,-1.25,0.12,-14.65,-298.4,12.54,-47.79,39.6,prone
,,,,,,,,,
-0.91,0.74,-0.76,-0.12,89.66,449.28,28.09,-66.09,49.5,prone
,,,,,,,,,
-0.46,1.11,-0.99,-1.89,-23.86,-102.6,12.79,-75.23,54.14,prone
,,,,,,,,,
-0.92,-0.07,-0.82,-9.83,11.29,-293.7,23.01,-60.91,47.25,prone
,,,,,,,,,
-1.1,-0.79,-0.41,-19.35,-158.63,418.95,10.95,-48.46,38.87,prone
,,,,,,,,,
-0.83,1.76,-1.49,-5.25,41.32,201.78,5.05,-71.01,53.86,prone
,,,,,,,,,
-0.6,-0.04,-0.82,-41.44,-16.05,-254.03,22.68,-63.61,48.14,prone
,,,,,,,,,
-1.23,-1.83,-1.29,-17.58,-42.48,-202.58,10.5,-48.25,38.07,prone
,,,,,,,,,
-0.88,1.06,-0.95,-14.16,137.21,431.64,28.15,-65.7,48.06,prone
,,,,,,,,,
-0.51,0.52,-0.74,9.58,-68.54,-257.63,17.6,-69.03,51.86,prone
,,,,,,,,,
-1.39,-1.25,-1.13,0.43,44.31,-374.88,20.08,-54.3,42.26,prone
,,,,,,,,,
-1.03,0.53,-0.53,-32.71,63.35,508.91,28.92,-59.44,45.23,prone
,,,,,,,,,
-0.6,1.02,-0.89,20.2,-76.6,-211.12,13.79,-70.43,52.91,prone
,,,,,,,,,
-0.73,-0.28,-0.78,-7.69,5,-253.97,24.08,-55.21,43.1,prone
,,,,,,,,,
-0.95,-0.85,-0.51,0.24,-120.18,390.75,21.39,-50.02,41.31,prone
,,,,,,,,,
-0.52,1.48,-1.31,16.54,-1.28,117.49,11.52,-72.01,53.41,prone
,,,,,,,,,
-0.56,0.31,-0.82,-24.96,-19.78,-209.66,21.34,-69.84,51.03,prone
,,,,,,,,,
-1.84,-1.84,-1.34,-39.12,-4.21,-463.68,15.27,-50.33,39.86,prone
,,,,,,,,,
-1.32,0.89,-0.69,-37.11,158.51,595.34,27.62,-67.15,48.75,prone
,,,,,,,,,
-0.52,0.86,-0.91,12.45,-70.68,-120.61,8.56,-73.77,51.12,prone
,,,,,,,,,
-0.63,-0.02,-0.8,-36.8,-12.21,-226.5,23.63,-60.29,45.67,prone
,,,,,,,,,
-0.93,-1.29,-0.62,-23.56,-168.82,317.63,13.62,-47.77,39.01,prone
,,,,,,,,,
-0.75,1.32,-1.32,2.69,107.79,190.98,19.4,-72.31,51.84,prone
,,,,,,,,,
-0.52,0.41,-0.79,-32.65,-38.88,-187.38,19.65,-66.08,50.18,prone
,,,,,,,,,
-1.35,-0.63,-0.89,28.2,27.34,-464.54,15.67,-49,39.43,prone
,,,,,,,,,
-1.19,-0.2,-0.44,-6.53,-33.87,515.81,24.76,-53.04,41.61,prone
,,,,,,,,,
-0.54,1.18,-1.13,21.97,-55.66,64.33,7.98,-75.04,53.31,prone
,,,,,,,,,
-0.56,0.26,-0.85,-20.63,-0.31,-229.37,19.63,-70.15,50.4,prone
,,,,,,,,,
-1.73,-1.44,-1.23,-15.44,33.33,-458.56,17.4,-52.99,42.55,prone
,,,,,,,,,
-1.11,0.68,-0.55,-55.42,99.73,560.12,27.82,-65.42,49.1,prone
,,,,,,,,,
-0.46,0.86,-0.96,5.07,-74.65,-127.99,11.05,-71.04,52.27,prone
,,,,,,,,,
-0.85,-0.26,-0.74,17.52,-1.22,-326.9,21.67,-58.87,46.24,prone
,,,,,,,,,
-1.02,-0.48,-0.39,5.49,-115.23,486.51,20.57,-55.46,44.26,prone
,,,,,,,,,
-0.62,1.33,-1.41,26.49,-47.12,-34.79,-0.33,-70.72,53.04,prone
,,,,,,,,,
-0.4,0.18,-0.77,-44.19,-17.09,-113.28,16.54,-68.2,50.78,prone
,,,,,,,,,
-1.06,-1.82,-1.21,6.96,-75.81,-81.97,14.5,-55.04,44.18,prone
,,,,,,,,,
-0.71,1.14,-1.23,-2.14,118.53,307.01,11.99,-68.05,54.21,prone
,,,,,,,,,
-0.44,0.34,-0.91,-27.89,-23.56,-104.68,11.56,-68.26,53.05,prone
,,,,,,,,,
-1.51,-0.78,-0.83,40.47,4.21,-505.19,18.96,-56.04,45.1,prone
,,,,,,,,,
-0.94,0.21,-0.47,-47.42,40.83,514.04,21.81,-53.05,43.16,prone
,,,,,,,,,
-0.42,0.59,-1.06,20.94,-61.71,-138.98,13.11,-64.44,51.4,prone
,,,,,,,,,
-0.54,-0.06,-0.89,-15.08,-3.48,-182.92,19.68,-56.87,45.85,prone
,,,,,,,,,
-0.65,-1.22,-0.68,-3.91,-139.65,204.41,18.66,-49.45,41.74,prone
,,,,,,,,,
-0.64,1.32,-1.48,-18.8,121.95,170.17,14.76,-65.99,52.34,prone
,,,,,,,,,
-0.39,-0.11,-0.84,-28.5,-23.44,-160.95,18.98,-63.82,49.39,prone
,,,,,,,,,
-0.77,-1.47,-1.06,23.01,-80.08,92.53,15.61,-53.11,43.68,prone
,,,,,,,,,
-0.51,1.41,-1.46,-16.85,48.22,161.25,11.01,-62.29,51.67,prone
,,,,,,,,,
-0.41,-0.25,-0.92,-24.84,-10.99,-155.03,20.32,-58.13,46.17,prone
,,,,,,,,,
-0.68,-1.21,-0.84,8.24,-88.56,163.33,18.82,-54.02,43.13,prone
,,,,,,,,,
-0.5,1,-1.33,-11.66,81.6,134.89,13.22,-65.72,51.89,prone
,,,,,,,,,
-0.4,0.32,-0.79,-33.87,-3.6,-143.8,17.14,-60.97,50.73,prone
,,,,,,,,,
-1.35,-1.94,-1.32,-5.07,-90.15,-144.84,10.41,-52.1,41.91,prone
,,,,,,,,,
-0.66,1.1,-0.87,-13.67,134.89,309.33,18.44,-66.36,53.91,prone
,,,,,,,,,
-0.38,0.35,-0.96,-19.29,-41.26,-76.42,15.45,-65.86,53.36,prone
,,,,,,,,,
-0.66,-0.23,-0.76,5.25,2.14,-256.16,21.96,-54.44,45.14,prone
,,,,,,,,,
-0.76,-0.55,-0.49,-18.19,-115.42,353.94,19.78,-49.83,41.32,prone
,,,,,,,,,
-0.46,1.12,-1.41,2.08,72.2,124.08,16.48,-68.75,52.16,prone
,,,,,,,,,
-0.36,0.1,-0.72,-19.59,-18.92,-180.79,21.73,-64.21,49.82,prone
,,,,,,,,,
-1.35,-1.44,-1.22,-0.61,12.45,-307.86,10.91,-49.32,41.99,prone
,,,,,,,,,
-0.65,0.6,-0.71,-20.81,68.54,401.61,25.02,-60.34,49.82,prone
,,,,,,,,,
-0.35,0.54,-1.07,1.4,-48.58,-83.07,13.66,-63.99,52.34,prone
,,,,,,,,,
-0.66,-0.18,-0.81,-8.06,-10.13,-210.21,20.15,-54.36,46.62,prone
,,,,,,,,,
-0.79,-0.78,-0.51,-21.55,-130.55,315.49,16.05,-48.69,41.42,prone
,,,,,,,,,
-0.49,1.19,-1.48,-8.85,92.47,107.24,19.2,-65.69,50.76,prone
,,,,,,,,,
-1.04,-1.03,-1.14,25.82,19.04,-389.1,21.77,-60.28,46.3,prone
,,,,,,,,,
-0.61,1.12,-0.89,-38.02,68.18,382.57,24.65,-68.62,46.25,prone
,,,,,,,,,
-0.3,-0.66,-0.89,36.56,-18.13,-312.56,30.35,-62.02,40.08,prone
,,,,,,,,,
-0.15,0.06,-0.71,-33.08,5.37,258.18,30.9,-60.55,38.5,prone
,,,,,,,,,
-0.27,0.74,-1.38,-24.54,13.24,-39,19.31,-60.71,42.8,prone
,,,,,,,,,
-0.38,-0.21,-0.87,29.48,-52.8,-220.34,24.33,-57.64,40.27,prone
,,,,,,,,,
-0.66,-0.83,-0.62,2.69,-110.53,391.66,21.86,-51.07,36.58,prone
,,,,,,,,,
-0.94,1.83,-1.78,4.03,-2.93,-110.47,5,-56.31,47.35,prone
,,,,,,,,,
-0.35,-0.08,-0.6,-61.71,-21.97,-160.4,26.54,-56.3,38.48,prone
,,,,,,,,,
-1.2,-2.06,-1.12,17.76,-111.39,31.37,5.3,-44.02,34.61,prone
,,,,,,,,,
-0.82,1.54,-1.26,-37.23,169.68,367.43,25.15,-63.22,45.76,prone
,,,,,,,,,
-0.79,-0.02,-0.9,-37.48,-3.11,-289.73,14.93,-64.01,50.48,prone
,,,,,,,,,
-1.95,-1.74,-1.08,4.03,-15.2,-444.82,5.65,-48,38.05,prone
,,,,,,,,,
-1.43,1.13,-0.75,-57.25,166.14,586.36,25.13,-63.01,52.73,prone
,,,,,,,,,
-0.54,0.5,-0.77,25.33,-47.79,-257.14,14.64,-67.1,54.81,prone
,,,,,,,,,
-0.72,-0.04,-0.72,-40.16,-38.94,-187.13,18.15,-53.6,44.92,prone
,,,,,,,,,
-1.63,-0.83,-0.32,-49.38,-252.32,555.24,6.32,-49.33,40.1,prone
,,,,,,,,,
-0.65,1.81,-1.51,29.48,-2.5,-4.94,9.01,-69.92,54.77,prone
,,,,,,,,,
-0.52,0.21,-1.17,-58.23,-23.07,-93.81,19.38,-64.77,47.92,prone
,,,,,,,,,
-1.03,-0.63,-0.64,24.6,2.01,-379.15,19.42,-47.63,38.59,prone
,,,,,,,,,
-1.44,-0.07,-0.44,8.73,-134.03,600.04,20.56,-50.46,40.98,prone
,,,,,,,,,
-0.79,2.06,-1.47,-18.07,34.3,-61.65,-2.55,-59.2,59.78,prone
,,,,,,,,,
-0.62,-0.23,-0.76,-53.59,-10.31,-240.91,20.57,-61.9,46.9,prone
,,,,,,,,,
-1.08,-1.79,-1.08,29.85,-103.39,85.27,7.57,-49.11,38.87,prone
,,,,,,,,,
-1.01,1.22,-1.33,-19.9,142.88,271.97,6.27,-60.38,55.02,prone
,,,,,,,,,
-0.53,0.17,-0.69,-23.5,-32.35,-231.93,14.56,-55.87,49.17,prone
,,,,,,,,,
-1.54,-1.66,-1.17,-22.16,-57.37,-267.09,4.14,-48.94,38.02,prone
,,,,,,,,,
-0.91,0.88,-0.95,-43.64,190.92,419.68,23.63,-54.94,46.29,prone
,,,,,,,,,
-0.4,0.14,-0.7,36.56,-121.4,-226.87,15.73,-57.8,48.36,prone
,,,,,,,,,
-1.29,-1.4,-1.26,-3.72,10.56,-342.9,17.74,-50.17,41.09,prone
,,,,,,,,,
-1.03,1.23,-0.69,-119.38,167.85,594.85,28.26,-66.14,46.34,prone
,,,,,,,,,
-0.66,-0.12,-0.81,17.52,-54.57,-389.83,24.83,-62.43,44.42,prone
,,,,,,,,,
-0.76,-0.63,-0.94,39.25,20.51,-206.36,20.53,-50.35,38.38,prone
,,,,,,,,,
-0.68,0.25,-0.54,-34.61,-12.33,487,28.2,-58.45,42.42,prone
,,,,,,,,,
-0.76,1.15,-1.13,4.33,-111.76,-310.18,5.71,-65.91,52.08,prone
,,,,,,,,,
-1.59,-1.5,-1.03,7.63,72.81,-407.41,21.5,-52.88,40.22,prone
,,,,,,,,,
-1.06,0.69,-0.57,-34.24,122.38,517.76,21.35,-62.05,50.98,prone
,,,,,,,,,
